Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, File Index, Line Number, Sequence Number for File and Line
Sending FED_ID, NO REACTOR, 1, -1, -1702260913612546236, 0, -1000101061, NO TRIGGER, 0, 0, 1114, 0
Receiving ACK, NO REACTOR, 1, -1, -1702260913612546236, 0, -1000017251, NO TRIGGER, 0, 0, 1148, 0
Sending TIMESTAMP, NO REACTOR, 1, -1, -1000000000, 0, -999998603, NO TRIGGER, 0, 0, 471, 0
Receiving TIMESTAMP, NO REACTOR, 1, -1, 0, 0, -999791102, NO TRIGGER, 0, 0, 1206, 0
Sending NET, NO REACTOR, 1, -1, 0, 0, -999743330, NO TRIGGER, 0, 0, 522, 0
Receiving TAG, NO REACTOR, 1, -1, 0, 0, -999345021, NO TRIGGER, 0, 0, 1880, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 999999, -1, -999302696, NO TRIGGER, 0, 0, 1605, 0
Sending TAGGED_MSG, NO REACTOR, 1, -1, 1000000, 0, -999285166, NO TRIGGER, 0, 0, 435, 0
Sending PORT_ABS, NO REACTOR, 1, -1, 999999, -1, -999236416, NO TRIGGER, 0, 0, 1440, 0
Sending LTC, NO REACTOR, 1, -1, 0, 0, -999213089, NO TRIGGER, 0, 0, 522, 1
Sending NET, NO REACTOR, 1, -1, 20000000, 0, -999194022, NO TRIGGER, 0, 0, 522, 2
Receiving PORT_ABS, NO REACTOR, 1, -1, 999999, -1, -999167761, NO TRIGGER, 0, 0, 1605, 1
Receiving TAG, NO REACTOR, 1, -1, 999999, -1, -999162104, NO TRIGGER, 0, 0, 1880, 1
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 2000000, 0, -998926876, NO TRIGGER, 0, 0, 1724, 0
Sending NET, NO REACTOR, 1, -1, 2000000, 0, -998865834, NO TRIGGER, 0, 0, 522, 3
Receiving PORT_ABS, NO REACTOR, 1, -1, 1999999, -1, -998814081, NO TRIGGER, 0, 0, 1605, 2
Receiving TAG, NO REACTOR, 1, -1, 2000000, 0, -998785026, NO TRIGGER, 0, 0, 1880, 2
Sending PORT_ABS, NO REACTOR, 1, -1, 2999999, -1, -998725870, NO TRIGGER, 0, 0, 1440, 1
Sending PORT_ABS, NO REACTOR, 1, -1, 2999999, -1, -998705476, NO TRIGGER, 0, 0, 1440, 2
Sending LTC, NO REACTOR, 1, -1, 2000000, 0, -998649184, NO TRIGGER, 0, 0, 522, 4
Sending NET, NO REACTOR, 1, -1, 20000000, 0, -998618243, NO TRIGGER, 0, 0, 522, 5
Receiving TAG, NO REACTOR, 1, -1, 20000000, 0, -998569424, NO TRIGGER, 0, 0, 1880, 3
Sending TAGGED_MSG, NO REACTOR, 1, -1, 21000000, 0, -998555316, NO TRIGGER, 0, 0, 435, 1
Sending PORT_ABS, NO REACTOR, 1, -1, 20999999, -1, -998537227, NO TRIGGER, 0, 0, 1440, 3
Sending LTC, NO REACTOR, 1, -1, 20000000, 0, -998530033, NO TRIGGER, 0, 0, 522, 6
Sending NET, NO REACTOR, 1, -1, 40000000, 0, -998519138, NO TRIGGER, 0, 0, 522, 7
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 22000000, 0, -998311078, NO TRIGGER, 0, 0, 1724, 1
Sending NET, NO REACTOR, 1, -1, 22000000, 0, -998284678, NO TRIGGER, 0, 0, 522, 8
Receiving PORT_ABS, NO REACTOR, 1, -1, 21999999, -1, -998253388, NO TRIGGER, 0, 0, 1605, 3
Receiving TAG, NO REACTOR, 1, -1, 22000000, 0, -998166155, NO TRIGGER, 0, 0, 1880, 4
Sending PORT_ABS, NO REACTOR, 1, -1, 22999999, -1, -998153654, NO TRIGGER, 0, 0, 1440, 4
Sending PORT_ABS, NO REACTOR, 1, -1, 22999999, -1, -998141362, NO TRIGGER, 0, 0, 1440, 5
Sending LTC, NO REACTOR, 1, -1, 22000000, 0, -998131863, NO TRIGGER, 0, 0, 522, 9
Sending NET, NO REACTOR, 1, -1, 40000000, 0, -998123133, NO TRIGGER, 0, 0, 522, 10
Receiving TAG, NO REACTOR, 1, -1, 40000000, 0, -998027030, NO TRIGGER, 0, 0, 1880, 5
Sending TAGGED_MSG, NO REACTOR, 1, -1, 41000000, 0, -998011944, NO TRIGGER, 0, 0, 435, 2
Sending PORT_ABS, NO REACTOR, 1, -1, 40999999, -1, -997993366, NO TRIGGER, 0, 0, 1440, 6
Sending LTC, NO REACTOR, 1, -1, 40000000, 0, -997984287, NO TRIGGER, 0, 0, 522, 11
Sending NET, NO REACTOR, 1, -1, 60000000, 0, -997973880, NO TRIGGER, 0, 0, 522, 12
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 42000000, 0, -997683337, NO TRIGGER, 0, 0, 1724, 2
Sending NET, NO REACTOR, 1, -1, 42000000, 0, -997668949, NO TRIGGER, 0, 0, 522, 13
Receiving PORT_ABS, NO REACTOR, 1, -1, 41999999, -1, -997622295, NO TRIGGER, 0, 0, 1605, 4
Receiving TAG, NO REACTOR, 1, -1, 42000000, 0, -997564605, NO TRIGGER, 0, 0, 1880, 6
Sending PORT_ABS, NO REACTOR, 1, -1, 42999999, -1, -997551685, NO TRIGGER, 0, 0, 1440, 7
Sending PORT_ABS, NO REACTOR, 1, -1, 42999999, -1, -997542046, NO TRIGGER, 0, 0, 1440, 8
Sending LTC, NO REACTOR, 1, -1, 42000000, 0, -997532687, NO TRIGGER, 0, 0, 522, 14
Sending NET, NO REACTOR, 1, -1, 60000000, 0, -997523538, NO TRIGGER, 0, 0, 522, 15
Receiving TAG, NO REACTOR, 1, -1, 60000000, 0, -997396914, NO TRIGGER, 0, 0, 1880, 7
Sending TAGGED_MSG, NO REACTOR, 1, -1, 61000000, 0, -997387276, NO TRIGGER, 0, 0, 435, 3
Sending PORT_ABS, NO REACTOR, 1, -1, 60999999, -1, -997368209, NO TRIGGER, 0, 0, 1440, 9
Sending LTC, NO REACTOR, 1, -1, 60000000, 0, -997356755, NO TRIGGER, 0, 0, 522, 16
Sending NET, NO REACTOR, 1, -1, 80000000, 0, -997345790, NO TRIGGER, 0, 0, 522, 17
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 62000000, 0, -997163013, NO TRIGGER, 0, 0, 1724, 3
Sending NET, NO REACTOR, 1, -1, 62000000, 0, -997148207, NO TRIGGER, 0, 0, 522, 18
Receiving PORT_ABS, NO REACTOR, 1, -1, 61999999, -1, -997120130, NO TRIGGER, 0, 0, 1605, 5
Receiving TAG, NO REACTOR, 1, -1, 62000000, 0, -997034224, NO TRIGGER, 0, 0, 1880, 8
Sending PORT_ABS, NO REACTOR, 1, -1, 62999999, -1, -997023329, NO TRIGGER, 0, 0, 1440, 10
Sending PORT_ABS, NO REACTOR, 1, -1, 62999999, -1, -997012853, NO TRIGGER, 0, 0, 1440, 11
Sending LTC, NO REACTOR, 1, -1, 62000000, 0, -997004192, NO TRIGGER, 0, 0, 522, 19
Sending NET, NO REACTOR, 1, -1, 80000000, 0, -996996510, NO TRIGGER, 0, 0, 522, 20
Receiving TAG, NO REACTOR, 1, -1, 80000000, 0, -996867232, NO TRIGGER, 0, 0, 1880, 9
Sending TAGGED_MSG, NO REACTOR, 1, -1, 81000000, 0, -996856267, NO TRIGGER, 0, 0, 435, 4
Sending PORT_ABS, NO REACTOR, 1, -1, 80999999, -1, -996837130, NO TRIGGER, 0, 0, 1440, 12
Sending LTC, NO REACTOR, 1, -1, 80000000, 0, -996826235, NO TRIGGER, 0, 0, 522, 21
Sending NET, NO REACTOR, 1, -1, 100000000, 0, -996817714, NO TRIGGER, 0, 0, 522, 22
Receiving PORT_ABS, NO REACTOR, 1, -1, 81999999, -1, -996624950, NO TRIGGER, 0, 0, 1605, 6
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 82000000, 0, -996605324, NO TRIGGER, 0, 0, 1724, 4
Sending NET, NO REACTOR, 1, -1, 82000000, 0, -996583324, NO TRIGGER, 0, 0, 522, 23
Receiving TAG, NO REACTOR, 1, -1, 82000000, 0, -996532898, NO TRIGGER, 0, 0, 1880, 10
Sending PORT_ABS, NO REACTOR, 1, -1, 82999999, -1, -996523259, NO TRIGGER, 0, 0, 1440, 13
Sending PORT_ABS, NO REACTOR, 1, -1, 82999999, -1, -996511875, NO TRIGGER, 0, 0, 1440, 14
Sending LTC, NO REACTOR, 1, -1, 82000000, 0, -996503354, NO TRIGGER, 0, 0, 522, 24
Sending NET, NO REACTOR, 1, -1, 100000000, 0, -996495183, NO TRIGGER, 0, 0, 522, 25
Receiving TAG, NO REACTOR, 1, -1, 100000000, 0, -996382737, NO TRIGGER, 0, 0, 1880, 11
Sending PORT_ABS, NO REACTOR, 1, -1, 100999999, -1, -996367092, NO TRIGGER, 0, 0, 1440, 15
Sending LTC, NO REACTOR, 1, -1, 100000000, 0, -996352216, NO TRIGGER, 0, 0, 522, 26
Sending NET, NO REACTOR, 1, -1, 7521111123242229571, -1, -996343695, NO TRIGGER, 0, 0, 522, 27
Receiving PORT_ABS, NO REACTOR, 1, -1, 100999999, -1, -996181662, NO TRIGGER, 0, 0, 1605, 7
