Start time:, 1702260913059966255
End time:, 1702260912062467930
Total time:, -997498325

Total Event Occurrences
Sending ACK, 1
Sending TIMESTAMP, 1
Sending TAG, 32
Sending PORT_ABS, 10
Sending TAGGED_MSG, 10
Receiving TIMESTAMP, 1
Receiving NET, 25
Receiving LTC, 21
Receiving FED_ID, 1
Receiving PORT_ABS, 10
Receiving TAGGED_MSG, 10

Reaction Executions
Reactor, Reaction, Occurrences, Total Time, Pct Total Time, Avg Time, Max Time, Min Time
