Start time:, 1702260914056895316
End time:, 1702260913057513488
Total time:, -999381828

Total Event Occurrences
Sending TIMESTAMP, 1
Sending NET, 3
Sending LTC, 2
Sending STOP_REQ_REP, 1
Sending FED_ID, 1
Receiving ACK, 1
Receiving TIMESTAMP, 1
Receiving STOP_REQ, 1
Receiving STOP_GRN, 1
Receiving PTAG, 1
Receiving TAG, 2
Receiving PORT_ABS, 1
Receiving TAGGED_MSG, 1

Reaction Executions
Reactor, Reaction, Occurrences, Total Time, Pct Total Time, Avg Time, Max Time, Min Time
