Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, File Index, Line Number, Sequence Number for File and Line
Sending FED_ID, NO REACTOR, 2, -1, -1702260913197717952, 0, -1000262048, NO TRIGGER, 0, 0, 1114, 0
Receiving ACK, NO REACTOR, 2, -1, -1702260913197717952, 0, -1000132211, NO TRIGGER, 0, 0, 1148, 0
Sending TIMESTAMP, NO REACTOR, 2, -1, -1000112865, 0, -1000110909, NO TRIGGER, 0, 0, 471, 0
Receiving TIMESTAMP, NO REACTOR, 2, -1, 0, 0, -999886577, NO TRIGGER, 0, 0, 1206, 0
Sending NET, NO REACTOR, 2, -1, 0, 0, -999826582, NO TRIGGER, 0, 0, 522, 0
Receiving PTAG, NO REACTOR, 2, -1, 0, 0, -999688365, NO TRIGGER, 0, 0, 2100, 0
Receiving TAGGED_MSG, NO REACTOR, 2, -1, 0, 0, -999582833, NO TRIGGER, 0, 0, 1724, 0
Sending LTC, NO REACTOR, 2, -1, 0, 0, -999526401, NO TRIGGER, 0, 0, 522, 1
Receiving TAG, NO REACTOR, 2, -1, 0, 0, -999513061, NO TRIGGER, 0, 0, 1880, 0
Sending NET, NO REACTOR, 2, -1, 2000000000, 0, -999487429, NO TRIGGER, 0, 0, 522, 2
Receiving TAGGED_MSG, NO REACTOR, 2, -1, 1000000000, 0, -999456908, NO TRIGGER, 0, 0, 1724, 1
Receiving TAG, NO REACTOR, 2, -1, 1000000000, 0, -999446432, NO TRIGGER, 0, 0, 1880, 1
Receiving TAGGED_MSG, NO REACTOR, 2, -1, 2000000000, 0, -999440774, NO TRIGGER, 0, 0, 1724, 2
Sending LTC, NO REACTOR, 2, -1, 1000000000, 0, -999400196, NO TRIGGER, 0, 0, 522, 3
Sending NET, NO REACTOR, 2, -1, 2000000000, 0, -999391536, NO TRIGGER, 0, 0, 522, 4
Receiving TAG, NO REACTOR, 2, -1, 2000000000, 0, -999365345, NO TRIGGER, 0, 0, 1880, 2
Sending LTC, NO REACTOR, 2, -1, 2000000000, 0, -999357173, NO TRIGGER, 0, 0, 522, 5
Sending NET, NO REACTOR, 2, -1, 7521111123657057855, -1, -999345929, NO TRIGGER, 0, 0, 522, 6
Receiving TAG, NO REACTOR, 2, -1, 7521111123657057855, -1, -999273991, NO TRIGGER, 0, 0, 1880, 3
