Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, File Index, Line Number, Sequence Number for File and Line
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 500000000, 0, -998577596, NO TRIGGER, 0, 0, 1724, 23
Sending NET, NO REACTOR, 1, -1, 500000000, 0, -998574173, NO TRIGGER, 0, 0, 522, 20
Receiving TAG, NO REACTOR, 1, -1, 500000000, 0, -998555735, NO TRIGGER, 0, 0, 1880, 5
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 600000000, 0, -998550497, NO TRIGGER, 0, 0, 1724, 24
Sending LTC, NO REACTOR, 1, -1, 500000000, 0, -998548053, NO TRIGGER, 0, 0, 522, 21
Sending NET, NO REACTOR, 1, -1, 1000000000, 0, -998532827, NO TRIGGER, 0, 0, 522, 22
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 600000000, 0, -998510757, NO TRIGGER, 0, 0, 1724, 25
Sending NET, NO REACTOR, 1, -1, 600000000, 0, -998506008, NO TRIGGER, 0, 0, 522, 23
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 600000000, 0, -998481423, NO TRIGGER, 0, 0, 1724, 26
Sending NET, NO REACTOR, 1, -1, 600000000, 0, -998477093, NO TRIGGER, 0, 0, 522, 24
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 600000000, 0, -998447340, NO TRIGGER, 0, 0, 1724, 27
Sending NET, NO REACTOR, 1, -1, 600000000, 0, -998442591, NO TRIGGER, 0, 0, 522, 25
Receiving TAG, NO REACTOR, 1, -1, 600000000, 0, -998420172, NO TRIGGER, 0, 0, 1880, 6
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 700000000, 0, -998415841, NO TRIGGER, 0, 0, 1724, 28
Sending LTC, NO REACTOR, 1, -1, 600000000, 0, -998413397, NO TRIGGER, 0, 0, 522, 26
Sending NET, NO REACTOR, 1, -1, 1000000000, 0, -998398241, NO TRIGGER, 0, 0, 522, 27
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 700000000, 0, -998377149, NO TRIGGER, 0, 0, 1724, 29
Sending NET, NO REACTOR, 1, -1, 700000000, 0, -998374844, NO TRIGGER, 0, 0, 522, 28
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 700000000, 0, -998355288, NO TRIGGER, 0, 0, 1724, 30
Sending NET, NO REACTOR, 1, -1, 700000000, 0, -998352355, NO TRIGGER, 0, 0, 522, 29
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 700000000, 0, -998315129, NO TRIGGER, 0, 0, 1724, 31
Sending NET, NO REACTOR, 1, -1, 700000000, 0, -998307656, NO TRIGGER, 0, 0, 522, 30
Receiving TAG, NO REACTOR, 1, -1, 700000000, 0, -998287472, NO TRIGGER, 0, 0, 1880, 7
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 800000000, 0, -998283211, NO TRIGGER, 0, 0, 1724, 32
Sending LTC, NO REACTOR, 1, -1, 700000000, 0, -998282233, NO TRIGGER, 0, 0, 522, 31
Sending NET, NO REACTOR, 1, -1, 1000000000, 0, -998267567, NO TRIGGER, 0, 0, 522, 32
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 800000000, 0, -998247452, NO TRIGGER, 0, 0, 1724, 33
Sending NET, NO REACTOR, 1, -1, 800000000, 0, -998244658, NO TRIGGER, 0, 0, 522, 33
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 800000000, 0, -998226011, NO TRIGGER, 0, 0, 1724, 34
Sending NET, NO REACTOR, 1, -1, 800000000, 0, -998221191, NO TRIGGER, 0, 0, 522, 34
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 800000000, 0, -998189902, NO TRIGGER, 0, 0, 1724, 35
Sending NET, NO REACTOR, 1, -1, 800000000, 0, -998182708, NO TRIGGER, 0, 0, 522, 35
Receiving TAG, NO REACTOR, 1, -1, 800000000, 0, -998158473, NO TRIGGER, 0, 0, 1880, 8
Sending NET, NO REACTOR, 1, -1, 800000000, 0, -998156029, NO TRIGGER, 0, 0, 522, 36
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 900000000, 0, -998107977, NO TRIGGER, 0, 0, 1724, 36
Sending LTC, NO REACTOR, 1, -1, 800000000, 0, -998104625, NO TRIGGER, 0, 0, 522, 37
Sending NET, NO REACTOR, 1, -1, 1000000000, 0, -998093031, NO TRIGGER, 0, 0, 522, 38
Sending NET, NO REACTOR, 1, -1, 900000000, 0, -998064466, NO TRIGGER, 0, 0, 522, 39
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 900000000, 0, -998055456, NO TRIGGER, 0, 0, 1724, 37
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 900000000, 0, -997846977, NO TRIGGER, 0, 0, 1724, 38
Sending NET, NO REACTOR, 1, -1, 900000000, 0, -997843625, NO TRIGGER, 0, 0, 522, 40
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 900000000, 0, -997810729, NO TRIGGER, 0, 0, 1724, 39
Sending NET, NO REACTOR, 1, -1, 900000000, 0, -997809263, NO TRIGGER, 0, 0, 522, 41
Receiving TAG, NO REACTOR, 1, -1, 900000000, 0, -997783072, NO TRIGGER, 0, 0, 1880, 9
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 1000000000, 0, -997777764, NO TRIGGER, 0, 0, 1724, 40
Sending LTC, NO REACTOR, 1, -1, 900000000, 0, -997776786, NO TRIGGER, 0, 0, 522, 42
Sending NET, NO REACTOR, 1, -1, 1000000000, 0, -997759326, NO TRIGGER, 0, 0, 522, 43
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 1000000000, 0, -997739560, NO TRIGGER, 0, 0, 1724, 41
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 1000000000, 0, -997730620, NO TRIGGER, 0, 0, 1724, 42
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 1000000000, 0, -997723985, NO TRIGGER, 0, 0, 1724, 43
Receiving TAG, NO REACTOR, 1, -1, 1000000000, 0, -997708550, NO TRIGGER, 0, 0, 1880, 10
Sending LTC, NO REACTOR, 1, -1, 1000000000, 0, -997703801, NO TRIGGER, 0, 0, 522, 44
Receiving TAG, NO REACTOR, 1, -1, 7521111123160206922, -1, -997694931, NO TRIGGER, 0, 0, 1880, 11
Sending NET, NO REACTOR, 1, -1, 7521111123160206922, -1, -997691649, NO TRIGGER, 0, 0, 522, 45
