Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, File Index, Line Number, Sequence Number for File and Line
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 165000000, 0, -942499407, NO TRIGGER, 0, 0, 1724, 4
Sending LTC, NO REACTOR, 0, -1, 165000000, 0, -942481807, NO TRIGGER, 0, 0, 522, 20
Receiving TAG, NO REACTOR, 0, -1, 165000000, 0, -942478384, NO TRIGGER, 0, 0, 1880, 5
Sending NET, NO REACTOR, 0, -1, 198000000, 0, -942464556, NO TRIGGER, 0, 0, 522, 21
Receiving PTAG, NO REACTOR, 0, -1, 165000000, 1, -932121846, NO TRIGGER, 0, 0, 2100, 11
Sending PORT_ABS, NO REACTOR, 0, -1, 165000000, 1, -932079732, NO TRIGGER, 0, 0, 1440, 5
Receiving PORT_ABS, NO REACTOR, 0, -1, 165000000, 1, -931603967, NO TRIGGER, 0, 0, 1605, 6
Sending LTC, NO REACTOR, 0, -1, 165000000, 1, -931551586, NO TRIGGER, 0, 0, 522, 22
Receiving PTAG, NO REACTOR, 0, -1, 198000000, 0, -931528049, NO TRIGGER, 0, 0, 2100, 12
Sending NET, NO REACTOR, 0, -1, 198000000, 0, -931472175, NO TRIGGER, 0, 0, 522, 23
Sending TAGGED_MSG, NO REACTOR, 0, -1, 198000000, 0, -931403939, NO TRIGGER, 0, 0, 435, 6
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 198000000, 0, -931177791, NO TRIGGER, 0, 0, 1724, 5
Sending LTC, NO REACTOR, 0, -1, 198000000, 0, -931161238, NO TRIGGER, 0, 0, 522, 24
Receiving TAG, NO REACTOR, 0, -1, 198000000, 0, -931157886, NO TRIGGER, 0, 0, 1880, 6
Sending NET, NO REACTOR, 0, -1, 231000000, 0, -931145873, NO TRIGGER, 0, 0, 522, 25
Receiving PTAG, NO REACTOR, 0, -1, 198000000, 1, -920820554, NO TRIGGER, 0, 0, 2100, 13
Sending PORT_ABS, NO REACTOR, 0, -1, 198000000, 1, -920792897, NO TRIGGER, 0, 0, 1440, 6
Receiving PORT_ABS, NO REACTOR, 0, -1, 198000000, 1, -920520373, NO TRIGGER, 0, 0, 1605, 7
Sending LTC, NO REACTOR, 0, -1, 198000000, 1, -920503331, NO TRIGGER, 0, 0, 522, 26
Sending NET, NO REACTOR, 0, -1, 231000000, 0, -920488874, NO TRIGGER, 0, 0, 522, 27
Receiving PTAG, NO REACTOR, 0, -1, 231000000, 0, -920453604, NO TRIGGER, 0, 0, 2100, 14
Sending TAGGED_MSG, NO REACTOR, 0, -1, 231000000, 0, -920428740, NO TRIGGER, 0, 0, 435, 7
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 231000000, 0, -920183943, NO TRIGGER, 0, 0, 1724, 6
Receiving TAG, NO REACTOR, 0, -1, 231000000, 0, -920161524, NO TRIGGER, 0, 0, 1880, 7
Sending LTC, NO REACTOR, 0, -1, 231000000, 0, -920144972, NO TRIGGER, 0, 0, 522, 28
Sending NET, NO REACTOR, 0, -1, 264000000, 0, -920110819, NO TRIGGER, 0, 0, 522, 29
Receiving PTAG, NO REACTOR, 0, -1, 231000000, 1, -909761614, NO TRIGGER, 0, 0, 2100, 15
Sending PORT_ABS, NO REACTOR, 0, -1, 231000000, 1, -909726763, NO TRIGGER, 0, 0, 1440, 7
Receiving PORT_ABS, NO REACTOR, 0, -1, 231000000, 1, -909466322, NO TRIGGER, 0, 0, 1605, 8
Sending LTC, NO REACTOR, 0, -1, 231000000, 1, -909434823, NO TRIGGER, 0, 0, 522, 30
Receiving PTAG, NO REACTOR, 0, -1, 264000000, 0, -909424766, NO TRIGGER, 0, 0, 2100, 16
Sending NET, NO REACTOR, 0, -1, 264000000, 0, -909386073, NO TRIGGER, 0, 0, 522, 31
Sending TAGGED_MSG, NO REACTOR, 0, -1, 264000000, 0, -909344797, NO TRIGGER, 0, 0, 435, 8
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 264000000, 0, -909134153, NO TRIGGER, 0, 0, 1724, 7
Receiving TAG, NO REACTOR, 0, -1, 264000000, 0, -909112851, NO TRIGGER, 0, 0, 1880, 8
Sending LTC, NO REACTOR, 0, -1, 264000000, 0, -909093225, NO TRIGGER, 0, 0, 522, 32
Sending NET, NO REACTOR, 0, -1, 297000000, 0, -909060050, NO TRIGGER, 0, 0, 522, 33
Receiving PTAG, NO REACTOR, 0, -1, 264000000, 1, -898561314, NO TRIGGER, 0, 0, 2100, 17
Sending PORT_ABS, NO REACTOR, 0, -1, 264000000, 1, -898439020, NO TRIGGER, 0, 0, 1440, 8
Receiving PORT_ABS, NO REACTOR, 0, -1, 264000000, 1, -898066273, NO TRIGGER, 0, 0, 1605, 9
Sending LTC, NO REACTOR, 0, -1, 264000000, 1, -898028977, NO TRIGGER, 0, 0, 522, 34
Sending NET, NO REACTOR, 0, -1, 297000000, 0, -897974431, NO TRIGGER, 0, 0, 522, 35
Receiving PTAG, NO REACTOR, 0, -1, 297000000, 0, -897921141, NO TRIGGER, 0, 0, 2100, 18
Sending TAGGED_MSG, NO REACTOR, 0, -1, 297000000, 0, -897873998, NO TRIGGER, 0, 0, 435, 9
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 297000000, 0, -897566762, NO TRIGGER, 0, 0, 1724, 8
Receiving TAG, NO REACTOR, 0, -1, 297000000, 0, -897546159, NO TRIGGER, 0, 0, 1880, 9
Sending LTC, NO REACTOR, 0, -1, 297000000, 0, -897543365, NO TRIGGER, 0, 0, 522, 36
Sending NET, NO REACTOR, 0, -1, 330000000, 0, -897517104, NO TRIGGER, 0, 0, 522, 37
Receiving PTAG, NO REACTOR, 0, -1, 297000000, 1, -886748987, NO TRIGGER, 0, 0, 2100, 19
Sending PORT_ABS, NO REACTOR, 0, -1, 297000000, 1, -886705615, NO TRIGGER, 0, 0, 1440, 9
