Start time:, 1702260913219714726
End time:, 1702260912579245865
Total time:, -640468861

Total Event Occurrences
Sending TIMESTAMP, 1
Sending NET, 91
Sending LTC, 63
Sending FED_ID, 1
Sending PORT_ABS, 65
Sending TAGGED_MSG, 61
Receiving ACK, 1
Receiving TIMESTAMP, 1
Receiving PTAG, 63
Receiving PORT_ABS, 64
Receiving TAGGED_MSG, 62

Reaction Executions
Reactor, Reaction, Occurrences, Total Time, Pct Total Time, Avg Time, Max Time, Min Time
