Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, File Index, Line Number, Sequence Number for File and Line
Sending FED_ID, NO REACTOR, 0, -1, -1702260912975538733, 0, -1000446291, NO TRIGGER, 0, 0, 1114, 0
Receiving ACK, NO REACTOR, 0, -1, -1702260912975538733, 0, -1000360315, NO TRIGGER, 0, 0, 1148, 0
Sending TIMESTAMP, NO REACTOR, 0, -1, -1000338315, 0, -1000336429, NO TRIGGER, 0, 0, 471, 0
Receiving TIMESTAMP, NO REACTOR, 0, -1, 0, 0, -999851236, NO TRIGGER, 0, 0, 1206, 0
Sending NET, NO REACTOR, 0, -1, 0, 0, -999782512, NO TRIGGER, 0, 0, 522, 0
Sending TAGGED_MSG, NO REACTOR, 0, -1, 0, 0, -999672371, NO TRIGGER, 0, 0, 435, 0
Sending LTC, NO REACTOR, 0, -1, 0, 0, -999619780, NO TRIGGER, 0, 0, 522, 1
Sending NET, NO REACTOR, 0, -1, 1000000000, 0, -999608325, NO TRIGGER, 0, 0, 522, 2
Receiving PTAG, NO REACTOR, 0, -1, 0, 0, -999559785, NO TRIGGER, 0, 0, 2100, 0
Sending TAGGED_MSG, NO REACTOR, 0, -1, 1000000000, 0, -999536807, NO TRIGGER, 0, 0, 435, 1
Sending LTC, NO REACTOR, 0, -1, 1000000000, 0, -999508731, NO TRIGGER, 0, 0, 522, 3
Sending NET, NO REACTOR, 0, -1, 2000000000, 0, -999496788, NO TRIGGER, 0, 0, 522, 4
Sending TAGGED_MSG, NO REACTOR, 0, -1, 2000000000, 0, -999480514, NO TRIGGER, 0, 0, 435, 2
Sending LTC, NO REACTOR, 0, -1, 2000000000, 0, -999460470, NO TRIGGER, 0, 0, 522, 5
Sending NET, NO REACTOR, 0, -1, 3000000000, 0, -999449993, NO TRIGGER, 0, 0, 522, 6
Sending TAGGED_MSG, NO REACTOR, 0, -1, 3000000000, 0, -999440076, NO TRIGGER, 0, 0, 435, 3
Sending LTC, NO REACTOR, 0, -1, 3000000000, 0, -999418495, NO TRIGGER, 0, 0, 522, 7
Sending NET, NO REACTOR, 0, -1, 7521111123879237074, -1, -999414304, NO TRIGGER, 0, 0, 522, 8
