Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, File Index, Line Number, Sequence Number for File and Line
Sending FED_ID, NO REACTOR, 0, -1, -1702260913028961245, 0, -1000328956, NO TRIGGER, 0, 0, 1114, 0
Receiving ACK, NO REACTOR, 0, -1, -1702260913028961245, 0, -1000023257, NO TRIGGER, 0, 0, 1148, 0
Sending TIMESTAMP, NO REACTOR, 0, -1, -1000000000, 0, -999998603, NO TRIGGER, 0, 0, 471, 0
Receiving TIMESTAMP, NO REACTOR, 0, -1, 0, 0, -999824906, NO TRIGGER, 0, 0, 1206, 0
Sending NET, NO REACTOR, 0, -1, 0, 0, -999769241, NO TRIGGER, 0, 0, 522, 0
Receiving PTAG, NO REACTOR, 0, -1, 0, 0, -999573125, NO TRIGGER, 0, 0, 2100, 0
Sending TAGGED_MSG, NO REACTOR, 0, -1, 0, 0, -999483098, NO TRIGGER, 0, 0, 435, 0
Sending TAGGED_MSG, NO REACTOR, 0, -1, 0, 0, -999452857, NO TRIGGER, 0, 0, 435, 1
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 0, 0, -999422336, NO TRIGGER, 0, 0, 1724, 0
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 0, 0, -999333147, NO TRIGGER, 0, 0, 1724, 1
Sending LTC, NO REACTOR, 0, -1, 0, 0, -999320296, NO TRIGGER, 0, 0, 522, 1
Sending NET, NO REACTOR, 0, -1, 1000000000, 0, -999308702, NO TRIGGER, 0, 0, 522, 2
Receiving TAG, NO REACTOR, 0, -1, 0, 0, -999264562, NO TRIGGER, 0, 0, 1880, 0
Receiving PTAG, NO REACTOR, 0, -1, 1000000000, 0, -999190460, NO TRIGGER, 0, 0, 2100, 1
Sending PORT_ABS, NO REACTOR, 0, -1, 1000000000, 0, -999181380, NO TRIGGER, 0, 0, 1440, 0
Sending PORT_ABS, NO REACTOR, 0, -1, 1000000000, 0, -999172231, NO TRIGGER, 0, 0, 1440, 1
Receiving PORT_ABS, NO REACTOR, 0, -1, 1000000000, 0, -999034502, NO TRIGGER, 0, 0, 1605, 0
Receiving PORT_ABS, NO REACTOR, 0, -1, 1000000000, 0, -998951879, NO TRIGGER, 0, 0, 1605, 1
Sending LTC, NO REACTOR, 0, -1, 1000000000, 0, -998924920, NO TRIGGER, 0, 0, 522, 3
Sending NET, NO REACTOR, 0, -1, 7521111123825814562, -1, -998895796, NO TRIGGER, 0, 0, 522, 4
Receiving TAG, NO REACTOR, 0, -1, 1000000000, 0, -998769871, NO TRIGGER, 0, 0, 1880, 1
