Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, File Index, Line Number, Sequence Number for File and Line
Sending FED_ID, NO REACTOR, 1, -1, -1702260913859412687, 0, -1010365897, NO TRIGGER, 0, 0, 1114, 0
Receiving ACK, NO REACTOR, 1, -1, -1702260913859412687, 0, -1010165450, NO TRIGGER, 0, 0, 1148, 0
Sending TIMESTAMP, NO REACTOR, 1, -1, -1010144078, 0, -1010142123, NO TRIGGER, 0, 0, 471, 0
Receiving TIMESTAMP, NO REACTOR, 1, -1, 0, 0, -999628161, NO TRIGGER, 0, 0, 1206, 0
Sending NET, NO REACTOR, 1, -1, 0, 0, -999535690, NO TRIGGER, 0, 0, 522, 0
Receiving PTAG, NO REACTOR, 1, -1, 0, 0, -999445454, NO TRIGGER, 0, 0, 2100, 0
Sending TAGGED_MSG, NO REACTOR, 1, -1, 0, 0, -999426038, NO TRIGGER, 0, 0, 435, 0
Sending TAGGED_MSG, NO REACTOR, 1, -1, 0, 0, -999401313, NO TRIGGER, 0, 0, 435, 1
Sending LTC, NO REACTOR, 1, -1, 0, 0, -999384412, NO TRIGGER, 0, 0, 522, 1
Sending NET, NO REACTOR, 1, -1, 1000000000, 0, -999375472, NO TRIGGER, 0, 0, 522, 2
Sending TAGGED_MSG, NO REACTOR, 1, -1, 1000000000, 0, -999317852, NO TRIGGER, 0, 0, 435, 2
Sending TAGGED_MSG, NO REACTOR, 1, -1, 1000000000, 0, -999293128, NO TRIGGER, 0, 0, 435, 3
Sending LTC, NO REACTOR, 1, -1, 1000000000, 0, -999276925, NO TRIGGER, 0, 0, 522, 3
Sending NET, NO REACTOR, 1, -1, 2000000000, 0, -999273572, NO TRIGGER, 0, 0, 522, 4
Sending TAGGED_MSG, NO REACTOR, 1, -1, 2000000000, 0, -999269312, NO TRIGGER, 0, 0, 435, 4
Sending TAGGED_MSG, NO REACTOR, 1, -1, 2000000000, 0, -999264074, NO TRIGGER, 0, 0, 435, 5
Sending LTC, NO REACTOR, 1, -1, 2000000000, 0, -999258766, NO TRIGGER, 0, 0, 522, 5
Sending NET, NO REACTOR, 1, -1, 7521111122995363120, -1, -999255343, NO TRIGGER, 0, 0, 522, 6
Receiving PTAG, NO REACTOR, 1, -1, 1000000000, 0, -998755483, NO TRIGGER, 0, 0, 2100, 1
