Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, File Index, Line Number, Sequence Number for File and Line
Sending FED_ID, NO REACTOR, 1, -1, -1702260913102401974, 0, -1000088420, NO TRIGGER, 0, 0, 1114, 0
Receiving ACK, NO REACTOR, 1, -1, -1702260913102401974, 0, -1000023467, NO TRIGGER, 0, 0, 1148, 0
Sending TIMESTAMP, NO REACTOR, 1, -1, -1000000000, 0, -999998184, NO TRIGGER, 0, 0, 471, 0
Receiving TIMESTAMP, NO REACTOR, 1, -1, 0, 0, -999870373, NO TRIGGER, 0, 0, 1206, 0
Sending NET, NO REACTOR, 1, -1, 0, 0, -999819248, NO TRIGGER, 0, 0, 522, 0
Receiving PTAG, NO REACTOR, 1, -1, 0, 0, -999723774, NO TRIGGER, 0, 0, 2100, 0
Sending PORT_ABS, NO REACTOR, 1, -1, 0, 0, -999656516, NO TRIGGER, 0, 0, 1440, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 0, 0, -999498883, NO TRIGGER, 0, 0, 1724, 0
Sending TAGGED_MSG, NO REACTOR, 1, -1, 0, 0, -999455511, NO TRIGGER, 0, 0, 435, 0
Receiving TAG, NO REACTOR, 1, -1, 0, 0, -999450761, NO TRIGGER, 0, 0, 1880, 0
Sending LTC, NO REACTOR, 1, -1, 0, 0, -999428272, NO TRIGGER, 0, 0, 522, 1
Sending NET, NO REACTOR, 1, -1, 1000000000, 0, -999419263, NO TRIGGER, 0, 0, 522, 2
Receiving PTAG, NO REACTOR, 1, -1, 1000000000, 0, -999340900, NO TRIGGER, 0, 0, 2100, 1
Sending PORT_ABS, NO REACTOR, 1, -1, 1000000000, 0, -999327280, NO TRIGGER, 0, 0, 1440, 1
Receiving PORT_ABS, NO REACTOR, 1, -1, 1000000000, 0, -999216930, NO TRIGGER, 0, 0, 1605, 0
Sending PORT_ABS, NO REACTOR, 1, -1, 1000000000, 0, -999205406, NO TRIGGER, 0, 0, 1440, 2
Receiving TAG, NO REACTOR, 1, -1, 1000000000, 0, -999199260, NO TRIGGER, 0, 0, 1880, 1
Sending LTC, NO REACTOR, 1, -1, 1000000000, 0, -999189342, NO TRIGGER, 0, 0, 522, 3
Sending NET, NO REACTOR, 1, -1, 7521111123752373833, -1, -999179634, NO TRIGGER, 0, 0, 522, 4
Receiving TAG, NO REACTOR, 1, -1, 7521111123752373833, -1, -999049449, NO TRIGGER, 0, 0, 1880, 2
