Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, File Index, Line Number, Sequence Number for File and Line
Sending FED_ID, NO REACTOR, 0, -1, -1702260912948808200, 0, -1000394887, NO TRIGGER, 0, 0, 1114, 0
Receiving ACK, NO REACTOR, 0, -1, -1702260912948808200, 0, -1000309749, NO TRIGGER, 0, 0, 1148, 0
Sending TIMESTAMP, NO REACTOR, 0, -1, -1000275457, 0, -1000273990, NO TRIGGER, 0, 0, 471, 0
Receiving TIMESTAMP, NO REACTOR, 0, -1, 0, 0, -999763724, NO TRIGGER, 0, 0, 1206, 0
Sending NET, NO REACTOR, 0, -1, 0, 0, -999665526, NO TRIGGER, 0, 0, 522, 0
Receiving PTAG, NO REACTOR, 0, -1, 0, 0, -999482819, NO TRIGGER, 0, 0, 2100, 0
Sending TAGGED_MSG, NO REACTOR, 0, -1, 0, 0, -999341668, NO TRIGGER, 0, 0, 435, 0
Sending TAGGED_MSG, NO REACTOR, 0, -1, 0, 0, -999253737, NO TRIGGER, 0, 0, 435, 1
Sending TAGGED_MSG, NO REACTOR, 0, -1, 0, 0, -999213717, NO TRIGGER, 0, 0, 435, 2
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 0, 0, -998916329, NO TRIGGER, 0, 0, 1724, 0
Sending STOP_REQ, NO REACTOR, 0, -1, 0, 0, -998855846, NO TRIGGER, 0, 0, 2210, 0
Sending LTC, NO REACTOR, 0, -1, 0, 0, -998835592, NO TRIGGER, 0, 0, 522, 1
Sending NET, NO REACTOR, 0, -1, 7521111123905967607, -1, -998826233, NO TRIGGER, 0, 0, 522, 2
Receiving TAG, NO REACTOR, 0, -1, 0, 0, -998802277, NO TRIGGER, 0, 0, 1880, 0
Receiving STOP_GRN, NO REACTOR, 0, -1, 0, 1, -998589538, NO TRIGGER, 0, 0, 2239, 0
Sending NET, NO REACTOR, 0, -1, 0, 1, -998575151, NO TRIGGER, 0, 0, 522, 3
Receiving PTAG, NO REACTOR, 0, -1, 0, 1, -998477791, NO TRIGGER, 0, 0, 2100, 1
Sending PORT_ABS, NO REACTOR, 0, -1, 0, 1, -998464521, NO TRIGGER, 0, 0, 1440, 0
Sending PORT_ABS, NO REACTOR, 0, -1, 0, 1, -998452508, NO TRIGGER, 0, 0, 1440, 1
Sending PORT_ABS, NO REACTOR, 0, -1, 0, 1, -998443498, NO TRIGGER, 0, 0, 1440, 2
Receiving PORT_ABS, NO REACTOR, 0, -1, 0, 1, -998189622, NO TRIGGER, 0, 0, 1605, 0
Sending LTC, NO REACTOR, 0, -1, 0, 1, -998175444, NO TRIGGER, 0, 0, 522, 4
Receiving TAG, NO REACTOR, 0, -1, 0, 1, -998170625, NO TRIGGER, 0, 0, 1880, 1
Sending NET, NO REACTOR, 0, -1, 7521111123905967607, -1, -998153374, NO TRIGGER, 0, 0, 522, 5
Receiving TAG, NO REACTOR, 0, -1, 7521111123905967607, -1, -997939378, NO TRIGGER, 0, 0, 1880, 2
