Start time:, 1702260913822903630
End time:, 1702260912823660998
Total time:, -999242632

Total Event Occurrences
Sending ACK, 3
Sending TIMESTAMP, 3
Sending PTAG, 3
Sending TAG, 4
Sending TAGGED_MSG, 6
Receiving TIMESTAMP, 3
Receiving NET, 13
Receiving LTC, 9
Receiving FED_ID, 3
Receiving TAGGED_MSG, 6

Reaction Executions
Reactor, Reaction, Occurrences, Total Time, Pct Total Time, Avg Time, Max Time, Min Time
