Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, File Index, Line Number, Sequence Number for File and Line
Sending FED_ID, NO REACTOR, 2, -1, -1702260914013971819, 0, -1000151208, NO TRIGGER, 0, 0, 1114, 0
Receiving ACK, NO REACTOR, 2, -1, -1702260914013971819, 0, -1000023537, NO TRIGGER, 0, 0, 1148, 0
Sending TIMESTAMP, NO REACTOR, 2, -1, -1000000000, 0, -999998603, NO TRIGGER, 0, 0, 471, 0
Receiving TIMESTAMP, NO REACTOR, 2, -1, 0, 0, -999780696, NO TRIGGER, 0, 0, 1206, 0
Sending NET, NO REACTOR, 2, -1, 0, 0, -999724403, NO TRIGGER, 0, 0, 522, 0
Receiving PTAG, NO REACTOR, 2, -1, 0, 0, -999610002, NO TRIGGER, 0, 0, 2100, 0
Receiving TAGGED_MSG, NO REACTOR, 2, -1, 0, 0, -999584789, NO TRIGGER, 0, 0, 1724, 0
Sending LTC, NO REACTOR, 2, -1, 0, 0, -999532756, NO TRIGGER, 0, 0, 522, 1
Receiving TAG, NO REACTOR, 2, -1, 0, 0, -999526191, NO TRIGGER, 0, 0, 1880, 0
Sending NET, NO REACTOR, 2, -1, 1000000000, 0, -999502655, NO TRIGGER, 0, 0, 522, 2
Receiving TAGGED_MSG, NO REACTOR, 2, -1, 100000000, 0, -999477092, NO TRIGGER, 0, 0, 1724, 1
Sending NET, NO REACTOR, 2, -1, 100000000, 0, -999462984, NO TRIGGER, 0, 0, 522, 3
Receiving TAG, NO REACTOR, 2, -1, 100000000, 0, -999437212, NO TRIGGER, 0, 0, 1880, 1
Receiving TAGGED_MSG, NO REACTOR, 2, -1, 200000000, 0, -999431974, NO TRIGGER, 0, 0, 1724, 2
Sending LTC, NO REACTOR, 2, -1, 100000000, 0, -999400476, NO TRIGGER, 0, 0, 522, 4
Sending NET, NO REACTOR, 2, -1, 200000000, 0, -999387694, NO TRIGGER, 0, 0, 522, 5
Receiving TAG, NO REACTOR, 2, -1, 200000000, 0, -999359129, NO TRIGGER, 0, 0, 1880, 2
Sending LTC, NO REACTOR, 2, -1, 200000000, 0, -999347535, NO TRIGGER, 0, 0, 522, 6
Sending NET, NO REACTOR, 2, -1, 1000000000, 0, -999337618, NO TRIGGER, 0, 0, 522, 7
Receiving TAGGED_MSG, NO REACTOR, 2, -1, 300000000, 0, -999314151, NO TRIGGER, 0, 0, 1724, 3
Sending NET, NO REACTOR, 2, -1, 300000000, 0, -999300950, NO TRIGGER, 0, 0, 522, 8
Receiving TAG, NO REACTOR, 2, -1, 300000000, 0, -999260372, NO TRIGGER, 0, 0, 1880, 3
Sending LTC, NO REACTOR, 2, -1, 300000000, 0, -999246404, NO TRIGGER, 0, 0, 522, 9
Sending NET, NO REACTOR, 2, -1, 1000000000, 0, -999230480, NO TRIGGER, 0, 0, 522, 10
Receiving TAGGED_MSG, NO REACTOR, 2, -1, 400000000, 0, -999207292, NO TRIGGER, 0, 0, 1724, 4
Sending NET, NO REACTOR, 2, -1, 400000000, 0, -999192486, NO TRIGGER, 0, 0, 522, 11
Receiving TAG, NO REACTOR, 2, -1, 400000000, 0, -999164409, NO TRIGGER, 0, 0, 1880, 4
Receiving TAGGED_MSG, NO REACTOR, 2, -1, 500000000, 0, -999159101, NO TRIGGER, 0, 0, 1724, 5
Sending LTC, NO REACTOR, 2, -1, 400000000, 0, -999150999, NO TRIGGER, 0, 0, 522, 12
Sending NET, NO REACTOR, 2, -1, 1000000000, 0, -999140104, NO TRIGGER, 0, 0, 522, 13
Sending NET, NO REACTOR, 2, -1, 500000000, 0, -999115729, NO TRIGGER, 0, 0, 522, 14
Receiving TAG, NO REACTOR, 2, -1, 500000000, 0, -999062719, NO TRIGGER, 0, 0, 1880, 5
