Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, File Index, Line Number, Sequence Number for File and Line
Sending TAG, NO REACTOR, -1, 1, 1000, 1, -999271326, NO TRIGGER, 0, 0, 198, 3
Receiving LTC, NO REACTOR, -1, 1, 1000, 0, -999269467, NO TRIGGER, 0, 0, 517, 6
Receiving NET, NO REACTOR, -1, 1, 7521369304281357677, -1, -999254764, NO TRIGGER, 0, 0, 543, 10
Receiving NET, NO REACTOR, -1, 1, 1000, 1, -999250766, NO TRIGGER, 0, 0, 543, 11
Sending TAG, NO REACTOR, -1, 1, 7521369304281357677, -1, -999184628, NO TRIGGER, 0, 0, 198, 4
Receiving NET, NO REACTOR, -1, 1, 1000, 1, -999166037, NO TRIGGER, 0, 0, 543, 12
Receiving LTC, NO REACTOR, -1, 1, 1000, 1, -999162509, NO TRIGGER, 0, 0, 517, 7
Receiving NET, NO REACTOR, -1, 1, 7521369304281357677, -1, -999160010, NO TRIGGER, 0, 0, 543, 13
Receiving FED_ID, NO REACTOR, -1, 0, -1702002732573418130, 0, -1000187538, NO TRIGGER, 0, 0, 1173, 0
Sending ACK, NO REACTOR, -1, 0, -1702002732573418130, 0, -1000184340, NO TRIGGER, 0, 0, 1238, 0
Receiving TIMESTAMP, NO REACTOR, -1, 0, -1000140971, 0, -1000041199, NO TRIGGER, 0, 0, 802, 0
Sending TIMESTAMP, NO REACTOR, -1, 0, 0, 0, -999936750, NO TRIGGER, 0, 0, 835, 1
Sending PTAG, NO REACTOR, -1, 0, 0, 0, -999785574, NO TRIGGER, 0, 0, 237, 1
Receiving NET, NO REACTOR, -1, 0, 0, 0, -999764705, NO TRIGGER, 0, 0, 543, 1
Receiving TAGGED_MSG, NO REACTOR, -1, 0, 0, 0, -999637297, NO TRIGGER, 0, 0, 402, 0
Receiving LTC, NO REACTOR, -1, 0, 0, 0, -999615048, NO TRIGGER, 0, 0, 517, 0
Receiving NET, NO REACTOR, -1, 0, 0, 1, -999605802, NO TRIGGER, 0, 0, 543, 2
Receiving TAGGED_MSG, NO REACTOR, -1, 0, 0, 1, -999600985, NO TRIGGER, 0, 0, 402, 1
Receiving LTC, NO REACTOR, -1, 0, 0, 1, -999592978, NO TRIGGER, 0, 0, 517, 1
Receiving NET, NO REACTOR, -1, 0, 1000, 0, -999584992, NO TRIGGER, 0, 0, 543, 3
Receiving STOP_REQ, NO REACTOR, -1, 0, 1000, 1, -999582414, NO TRIGGER, 0, 0, 640, 0
Receiving TAGGED_MSG, NO REACTOR, -1, 0, 1000, 0, -999562393, NO TRIGGER, 0, 0, 402, 2
Receiving LTC, NO REACTOR, -1, 0, 1000, 0, -999553168, NO TRIGGER, 0, 0, 517, 2
Receiving NET, NO REACTOR, -1, 0, 1000, 1, -999545402, NO TRIGGER, 0, 0, 543, 4
Sending STOP_GRN, NO REACTOR, -1, 0, 1000, 1, -999346239, NO TRIGGER, 0, 0, 590, 0
Receiving TAGGED_MSG, NO REACTOR, -1, 0, 1000, 1, -999290596, NO TRIGGER, 0, 0, 402, 3
Receiving LTC, NO REACTOR, -1, 0, 1000, 1, -999271845, NO TRIGGER, 0, 0, 517, 5
Receiving NET, NO REACTOR, -1, 0, 7521369304281357677, -1, -999257203, NO TRIGGER, 0, 0, 543, 9
